flight_loc_state_id,holding_id,country_id,state_id
8570,505499,1,5
13686,505261,1,5
11758,503055,1,5
19455,502443,1,5
17326,505275,1,5
13256,505301,1,5
9295,505342,1,5
17285,505436,1,5
13808,505455,1,5
19510,504336,1,5
13948,505502,1,5
13957,505516,1,5
13947,505707,1,5
8533,505734,1,5
8535,505739,1,5
17387,505749,1,5
19167,506292,1,5
6275,506368,1,5
18707,506431,1,5
17119,506502,1,5
20633,506729,1,5
20945,506741,1,5
21141,506748,1,5
2833,504162,1,6
7153,503908,1,6
7154,503909,1,6
13343,505852,1,5
13368,505483,1,5
17424,505482,1,5
13344,506083,1,5
17667,506149,1,5
13942,506092,1,5
13747,506154,1,5
13749,506160,1,5
13689,505484,1,5
13339,506179,1,5
13371,505799,1,5
13372,505800,1,5
17425,505798,1,5
7319,506959,15,99
3719,504156,1,6
13241,505823,1,5
7318,506959,14,98
6088,502548,1,50
2854,504338,1,6
19287,503910,1,43
15573,503911,1,43
19298,503912,1,43
19309,503913,1,43
17091,506894,1,21
4974,502177,1,32
6878,504306,1,7
6868,504326,1,7
6867,504327,1,7
6512,504570,1,7
6883,504305,1,7
6975,504240,1,7
6514,504543,1,7
2868,502218,1,8
2869,502224,1,8
6757,502233,1,51
4973,502177,1,21
19249,502204,1,9
3709,502203,1,9
11570,504478,1,12
17388,505752,1,12
19286,503910,1,34
15572,503911,1,34
19297,503912,1,34
19308,503913,1,34
20721,502667,1,44
18593,502668,1,44
13310,504694,1,12
2883,506242,1,12
7708,504076,1,13
20720,502667,1,43
18592,502668,1,43
8462,506658,1,35
2888,502238,1,18
20931,503840,1,45
17928,503841,1,45
19049,502198,1,20
6747,502188,1,32
6752,502219,1,46
2894,502224,1,20
6756,502233,1,46
2896,502235,1,20
2897,502236,1,20
2898,502218,1,20
19145,507190,1,5
16920,506887,1,21
2901,504569,1,21
16902,506886,1,21
2903,506884,1,21
16924,506885,1,21
16379,506846,1,21
15798,506847,1,21
15799,506848,1,21
15800,506849,1,21
2909,506850,1,21
15784,506851,1,21
15802,506852,1,21
15801,506853,1,21
15803,506854,1,21
15804,506855,1,21
15805,506856,1,21
15806,506857,1,21
15808,506858,1,21
15807,506859,1,21
2919,506861,1,21
2920,506862,1,21
7748,506863,1,21
2922,506865,1,21
15790,506866,1,21
2924,506867,1,21
2925,506868,1,21
2926,506869,1,21
17892,506870,1,21
2928,506871,1,21
2929,506872,1,21
16388,506873,1,21
16619,506874,1,21
16548,506875,1,21
16618,506876,1,21
2934,506877,1,21
2935,506878,1,21
16635,506879,1,21
16636,506880,1,21
8712,506881,1,21
13993,506882,1,21
16923,506888,1,21
17023,506890,1,21
16918,506891,1,21
16917,506892,1,21
16818,506893,1,21
19726,509075,1,5
18722,506897,1,21
18723,506898,1,21
2948,506899,1,21
18730,506906,1,21
2950,506900,1,21
17902,506901,1,21
17895,506902,1,21
2953,506903,1,21
17033,506904,1,21
18726,506905,1,21
18724,506907,1,21
16830,506908,1,21
18725,506909,1,21
7718,506910,1,21
19149,506911,1,21
18733,506912,1,21
2962,506913,1,21
2963,506914,1,21
18742,506915,1,21
2965,506916,1,21
2966,506917,1,21
6495,506918,1,21
2968,506919,1,21
2969,506920,1,21
2970,506921,1,21
2971,506922,1,21
7719,506923,1,21
2973,506924,1,21
7700,506925,1,21
2975,506926,1,21
2976,506927,1,21
2977,506928,1,21
7720,506929,1,21
2979,506930,1,21
2980,506931,1,21
2981,506933,1,21
2982,506934,1,21
2983,506935,1,21
2984,506936,1,21
2985,506938,1,21
2986,506939,1,21
2987,506940,1,21
17090,506894,1,7
16922,506889,1,32
19708,506895,1,21
2991,506649,1,21
2992,502176,1,21
4972,502177,1,8
6875,504321,1,21
2995,504556,1,21
2996,504433,1,21
2997,504377,1,21
2998,502263,1,22
20719,502667,1,35
18591,502668,1,35
8461,506658,1,22
17270,506943,1,24
20718,502667,1,33
18590,502668,1,33
6533,502661,1,26
6584,502711,1,26
19285,503910,1,31
15571,503911,1,31
19296,503912,1,31
19307,503913,1,31
3011,502125,1,26
3012,502232,1,27
20717,502667,1,32
18589,502668,1,32
5926,502504,1,28
8579,503299,1,28
17914,503438,1,28
7417,504218,1,28
4554,503446,1,28
7593,503871,1,28
6936,503784,1,28
16904,504258,1,28
6892,504287,1,28
6742,504380,1,28
3025,504381,1,28
3026,504382,1,28
4312,504383,1,28
11534,504385,1,28
7651,504442,1,28
3030,504575,1,28
3031,504578,1,28
6509,504579,1,28
19748,504580,1,28
4682,506427,1,28
4683,506429,1,28
11767,506845,1,28
11752,503113,1,28
6132,502589,1,28
6974,504239,1,28
16555,506458,1,28
11796,506829,1,28
6320,502797,1,5
20199,502629,1,5
6933,503673,1,5
7107,503418,1,5
6323,502795,1,5
20410,504069,1,5
3048,504648,1,28
20068,506243,1,28
7682,506597,1,5
16310,506754,1,5
20028,502512,1,28
5899,502475,1,28
11536,504421,1,28
18993,502165,1,5
3056,502082,1,28
3057,502085,1,28
3976,502138,1,5
3982,502153,1,5
19044,502220,1,5
3061,502258,1,28
6133,502590,1,5
21235,502610,1,5
6318,503826,1,5
3065,504635,1,28
3066,504638,1,28
7535,502782,1,44
19056,506749,1,5
19266,506989,1,5
3070,502255,1,28
3774,502262,1,5
20745,502486,1,5
13158,502553,1,44
6135,502591,1,5
6768,502594,1,5
6145,502597,1,28
6171,502616,1,5
7663,503036,1,5
11486,504444,1,5
6482,506391,1,5
3081,504544,1,28
5609,504686,1,28
18596,503727,1,5
3084,504639,1,28
13221,505713,1,28
13220,505714,1,28
4987,502154,1,5
6524,502653,1,5
19284,503910,1,26
15570,503911,1,26
19295,503912,1,26
19306,503913,1,26
3093,504150,1,28
3094,504153,1,28
9468,502585,1,5
5138,504154,1,5
5145,503112,1,5
3098,502056,1,28
17139,506505,1,5
5607,504685,1,28
3101,505523,1,28
5147,503111,1,5
3103,502273,1,28
6766,502593,1,5
21252,503114,1,5
5564,504681,1,28
3107,502285,1,28
6516,504542,1,28
3109,502162,1,28
3110,502176,1,29
20930,503840,1,29
17927,503841,1,29
17261,504493,1,29
20716,502667,1,29
18588,502668,1,29
3116,502235,1,30
3117,502236,1,30
3118,502246,1,30
7632,506299,1,30
3120,504347,1,30
3121,502224,1,30
17846,506654,1,30
3123,504328,1,30
3124,504559,1,30
3125,504560,1,30
7709,504101,1,30
3127,504322,1,30
20317,503170,1,31
17897,503272,1,31
20384,506765,1,31
6536,502664,1,31
17271,506944,1,31
17272,506945,1,31
3134,502116,1,31
3135,502117,1,31
3136,502119,1,31
3137,502120,1,31
19283,503910,1,12
15569,503911,1,12
19294,503912,1,12
19305,503913,1,12
3142,502212,1,31
17275,506947,1,31
17274,506948,1,31
17273,506946,1,31
3739,504282,1,32
6886,504283,1,32
7626,506864,1,32
16921,506889,1,21
6746,502188,1,20
20715,502667,1,27
18587,502668,1,27
4971,502177,1,7
7755,504091,1,32
3155,502235,1,32
3156,502236,1,32
3157,502658,1,33
20714,502667,1,24
18586,502668,1,24
19282,503910,1,6
15568,503911,1,6
19293,503912,1,6
19304,503913,1,6
20713,502667,1,22
18585,502668,1,22
8460,506658,1,17
8586,503320,1,37
17907,503303,1,37
7724,504499,1,37
7672,504042,1,37
6927,504251,1,37
4950,502190,1,37
17742,506988,1,5
11579,504498,1,37
3175,506242,1,37
11572,504500,1,37
3177,504481,1,37
3178,504482,1,37
19498,504334,1,47
21246,504483,1,37
5649,505777,1,37
3182,504487,1,37
3183,504501,1,37
11581,504494,1,37
11482,504505,1,37
3186,504496,1,37
3187,502178,1,38
6872,504319,1,38
3189,504535,1,39
3190,506652,1,39
3742,502794,1,42
3192,502225,1,43
19281,503910,1,3
15567,503911,1,3
19292,503912,1,3
19303,503913,1,3
20712,502667,1,17
18584,502668,1,17
5647,505518,1,43
13157,502553,1,28
19280,503910,1,28
15566,503911,1,28
19291,503912,1,28
19302,503913,1,28
3205,506659,1,44
7534,502782,1,28
20711,502667,1,12
18583,502668,1,12
3209,504544,1,44
3210,506646,1,44
3211,502232,1,44
3212,502176,1,45
20929,503840,1,19
17926,503841,1,19
6607,504341,1,45
20710,502667,1,3
18582,502668,1,3
17639,504230,1,46
3219,502218,1,46
3220,502224,1,46
6751,502219,1,20
6755,502233,1,20
3223,503402,1,46
6788,502811,1,47
6537,502665,1,47
3226,502000,1,47
3227,503937,1,47
6969,504244,1,47
3229,503728,1,47
3713,504157,1,47
18991,502164,1,47
18992,502163,1,47
3233,506242,1,47
11517,504508,1,47
11521,504504,1,47
3236,504507,1,47
11522,504510,1,47
19497,504334,1,37
3239,504480,1,47
11607,504495,1,47
11626,504506,1,47
11524,504503,1,47
3243,504486,1,47
3244,504509,1,47
3245,503402,1,48
3246,504558,1,48
3247,502218,1,48
3248,502272,1,49
3249,502263,1,49
20709,502667,1,5
18581,502668,1,5
3252,502677,1,50
3253,504692,1,50
3254,504693,1,50
3255,505775,1,50
3256,502125,1,50
19279,503910,1,5
15565,503911,1,5
19290,503912,1,5
19301,503913,1,5
8355,505514,1,50
6087,502548,1,6
6754,502233,1,8
9416,506962,1,37
17521,505946,1,5
3548,506956,1,26
3278,506955,1,5
3547,506956,1,5
6053,505794,1,5
8536,505793,1,5
7317,506959,14,97
15928,506963,1,5
9415,506962,1,28
9414,506962,1,5
9505,506961,1,5
17469,505902,1,5
7507,505796,1,5
11694,503980,4,66
6409,504207,4,66
3664,504120,4,66
6394,506789,1,5
3667,504307,4,66
3668,504330,4,66
6521,504557,4,66
6494,506293,4,66
7639,506296,4,66
3673,506514,4,66
7703,506790,4,67
7702,506790,4,66
4645,506809,4,67
4644,506809,4,66
3678,506810,4,67
3679,506811,4,67
3680,506812,4,67
3681,506813,4,67
3712,503328,4,66
7474,505254,1,5
17477,505907,1,5
17479,505908,1,5
17551,506054,1,5
17440,505627,1,5
17436,505453,1,5
17437,505454,1,5
17438,505625,1,5
17439,505626,1,5
17441,505628,1,5
4782,505069,1,5
17443,505629,1,5
17445,505630,1,5
17447,505631,1,5
17449,505632,1,5
17451,505633,1,5
17453,505634,1,5
17455,505635,1,5
17456,505636,1,5
17458,505637,1,5
17460,505638,1,5
17461,505639,1,5
17463,505640,1,5
17448,505805,1,5
17446,505804,1,5
17444,505803,1,5
17450,505674,1,5
17435,505451,1,5
17442,505802,1,5
17452,505675,1,5
17454,505676,1,5
17457,505677,1,5
17462,505889,1,5
17507,505930,1,5
17459,505678,1,5
13196,505191,1,5
17464,505890,1,5
17466,505891,1,5
17470,505893,1,5
17472,505894,1,5
17474,505895,1,5
17468,505892,1,5
17476,505896,1,5
17478,505897,1,5
17480,505898,1,5
17483,505899,1,5
17465,505900,1,5
17467,505901,1,5
9410,506964,1,37
9409,506964,1,5
17533,505996,1,5
17532,505995,1,5
17531,505994,1,5
17530,505955,1,5
17529,505954,1,5
17528,505953,1,5
17527,505952,1,5
17526,505951,1,5
17525,505950,1,5
17524,505949,1,5
17523,505948,1,5
17519,505943,1,5
17518,505942,1,5
17522,505947,1,5
17520,505945,1,5
17517,505941,1,5
17516,505940,1,5
17515,505939,1,5
17513,505936,1,5
17514,505937,1,5
17512,505935,1,5
11080,505992,1,5
17505,506967,1,5
17511,505934,1,5
17510,505933,1,5
17509,505932,1,5
17504,505927,1,5
17508,505931,1,5
17506,505929,1,5
17488,505926,1,5
17499,505923,1,5
17501,505924,1,5
17485,505925,1,5
17498,505922,1,5
17497,505921,1,5
17496,505920,1,5
17495,505919,1,5
17494,505918,1,5
17493,505917,1,5
17491,505915,1,5
17492,505916,1,5
17490,505914,1,5
17489,505913,1,5
17486,505912,1,5
17482,505910,1,5
17484,505911,1,5
17475,505906,1,5
17473,505905,1,5
17471,505904,1,5
17481,506966,1,5
9513,506965,1,5
19468,502449,1,5
19460,502446,1,5
17535,505998,1,5
17536,506968,1,5
17537,506040,1,5
17538,506041,1,5
17539,506042,1,5
17540,506043,1,5
17541,506044,1,5
17542,506045,1,5
17543,506046,1,5
17544,506047,1,5
17545,506048,1,5
17546,506049,1,5
17547,506050,1,5
17548,506051,1,5
17549,506052,1,5
17550,506053,1,5
17552,506055,1,5
17553,506056,1,5
17554,506057,1,5
17555,506058,1,5
17556,506059,1,5
17557,506060,1,5
17558,506099,1,5
17559,506100,1,5
17560,506101,1,5
17561,506102,1,5
17563,506103,1,5
17564,506104,1,5
17565,506105,1,3
17566,506106,1,5
17569,505957,1,5
17567,506107,1,5
17568,505956,1,5
17570,505958,1,5
5633,506969,1,5
17571,505959,1,5
17572,505960,1,5
17573,505961,1,5
17574,505962,1,5
17575,505963,1,5
17576,505964,1,5
17577,505679,1,5
17578,505680,1,5
17579,505681,1,5
17580,505682,1,5
15309,506970,1,3
17292,505442,1,5
5875,506972,1,48
5874,506972,1,20
5873,506973,1,20
5872,506974,1,46
5871,506974,1,20
5870,506975,1,20
5869,506976,1,33
5868,506976,1,32
5867,506976,1,20
17582,505684,1,5
17581,505683,1,5
17583,505685,1,5
17584,505686,1,5
17585,505687,1,5
17586,505688,1,5
17587,505689,1,5
17588,505690,1,5
17589,505691,1,5
17427,505863,1,5
17428,505864,1,5
13285,505870,1,5
13216,505869,1,5
17590,505806,1,5
7597,506978,1,5
7598,506979,1,5
10201,506980,1,5
11428,506984,1,5
11430,506983,1,5
11429,506982,1,5
9536,506995,1,5
8995,506996,1,5
9535,506997,1,5
9534,506998,1,5
10177,507000,1,5
21075,506999,1,5
10178,507001,1,5
10179,507002,1,5
10169,507003,1,5
10170,507004,1,5
10171,507005,1,5
10172,507006,1,5
10173,507007,1,5
21163,507008,1,5
10219,507010,1,5
8489,507011,1,5
9531,507012,1,5
8501,507013,1,5
8613,507014,1,5
8500,507015,1,5
17256,507016,1,5
8503,507017,1,5
9113,507018,1,5
8502,507019,1,5
17591,507020,1,5
9530,507021,1,5
8506,507022,1,5
8509,507023,1,5
17277,507024,1,5
8510,507025,1,5
9529,507026,1,5
8514,507027,1,5
17279,507028,1,5
17280,507029,1,5
8518,507030,1,5
8990,507031,1,5
10894,507032,1,5
8521,507033,1,5
17282,507034,1,5
8986,507035,1,5
9518,507038,1,5
17307,507037,1,5
17320,507039,1,5
8982,507040,1,5
8530,507041,1,5
9787,507042,1,5
17338,507043,1,5
17356,507044,1,5
9028,507045,1,5
13327,506029,1,5
20744,507047,1,5
17408,507048,1,5
8611,507049,1,5
17500,507050,1,5
8615,507051,1,5
17940,507052,1,5
8614,507053,1,5
21069,507054,1,5
9172,507055,1,5
17894,507056,1,5
17617,507057,1,5
17618,507058,1,5
9167,507059,1,5
9166,507060,1,5
9165,507061,1,5
9164,507062,1,5
9163,507063,1,5
17620,507064,1,5
9162,507065,1,5
9160,507066,1,5
9159,507067,1,5
9156,507069,1,5
17626,507070,1,5
17622,507071,1,5
9151,507072,1,5
9150,507068,1,5
9149,507073,1,5
9148,507074,1,5
9147,507075,1,5
9145,507076,1,5
9141,507077,1,5
9140,507078,1,5
9139,507079,1,5
9138,507080,1,5
16969,507081,1,5
17629,507082,1,5
9133,507083,1,5
9132,507084,1,5
20932,508941,1,5
17630,507086,1,5
9520,507087,1,5
9129,507088,1,5
17631,507089,1,5
17632,507090,1,5
9126,507091,1,5
9125,507092,1,5
9124,507093,1,5
9197,507094,1,5
9196,507095,1,5
9194,507096,1,5
9193,507097,1,5
9192,507098,1,5
9191,507099,1,5
9195,507100,1,5
17601,507101,1,5
9190,507102,1,5
9189,507103,1,5
16949,507104,1,5
9186,507105,1,5
9187,507106,1,5
9185,507107,1,5
9184,507108,1,5
9183,507109,1,5
9182,507110,1,5
17592,507111,1,5
9181,507112,1,5
9524,507113,1,5
9523,507114,1,5
9522,507115,1,5
9521,507116,1,5
17619,507117,1,5
9175,507118,1,5
10077,507119,1,5
9174,507120,1,5
9173,507121,1,5
9170,507122,1,5
9527,507123,1,5
9161,507124,1,5
9158,507125,1,5
17627,507126,1,5
9155,507127,1,5
9154,507128,1,5
9153,507129,1,5
17628,507130,1,5
9136,507131,1,5
20204,507132,1,5
20203,507133,1,5
9143,507134,1,5
17635,507135,1,5
18687,507435,1,28
9114,507137,1,5
8694,507138,1,5
17637,507139,1,5
8697,507140,1,5
11001,507141,1,5
8699,507142,1,5
8994,507143,1,5
17638,507144,1,5
19376,507145,1,5
8481,507146,1,5
8480,507147,1,5
17414,505653,1,5
8362,507148,1,5
8407,505446,1,5
17344,505445,1,5
17652,506061,1,5
13629,505700,1,5
13229,505699,1,5
13230,505698,1,5
13634,505697,1,5
13816,505841,1,5
8899,505696,1,5
17337,505695,1,5
17336,505694,1,5
13264,505693,1,5
17335,505692,1,5
13225,505701,1,5
13224,505612,1,5
8391,505843,1,5
13223,505613,1,5
17339,505614,1,5
17340,505615,1,5
8713,505616,1,5
17341,505617,1,5
17342,505443,1,5
17343,505444,1,5
8409,505846,1,5
8411,505844,1,5
19187,507149,1,5
8719,505672,1,5
13236,505671,1,5
8770,505670,1,28
8773,505666,1,5
8775,505664,1,5
9211,505667,1,5
8774,505665,1,5
8776,505663,1,47
17333,505662,1,37
8781,505661,1,47
8780,505661,1,37
8784,505660,4,66
8783,505660,1,5
8787,505288,1,5
17334,505287,1,5
8786,505658,1,5
8785,505659,1,5
8782,506134,1,3
8772,505668,1,47
8771,505669,1,28
9303,505286,1,5
8839,505285,1,5
8840,505284,1,5
17646,505826,1,5
13237,505283,1,5
17331,505282,1,5
17330,505281,1,5
17327,505276,1,5
8870,505280,1,5
17329,505279,1,5
17328,505278,1,5
17647,506113,1,5
8852,506112,1,5
8818,506111,1,5
9220,505535,1,5
17325,505534,1,5
13811,505533,1,3
17324,505532,1,5
9223,505531,1,5
13628,505530,1,5
13243,505529,1,5
13244,505528,1,5
13245,505527,1,5
13630,505526,1,5
13248,505609,1,5
8851,506032,1,5
13937,505608,1,5
8856,506030,1,5
12082,505607,1,5
13205,506026,1,5
13206,505999,1,5
13207,506024,1,5
9006,506023,1,5
17182,505606,1,5
13238,505277,1,5
17323,505605,1,5
17322,505603,1,5
9217,505604,1,5
8937,505602,1,5
17321,505601,1,5
20978,508945,1,5
20637,509237,1,5
17821,508949,1,5
8884,505600,1,5
8891,505598,1,5
15525,506008,1,5
17319,505597,1,5
8916,506006,1,5
8915,506007,1,5
8931,505595,1,5
8933,505594,1,5
8930,505593,1,5
17317,505592,1,5
8903,505591,1,5
17316,505590,1,5
17314,505586,1,5
17315,505587,1,5
8922,505990,1,5
8923,506021,1,5
13810,505589,1,5
15476,505588,1,5
9005,506002,1,5
13214,506003,1,5
13208,506005,1,5
13210,506004,1,5
17644,505989,1,5
8973,505988,1,5
13211,505991,1,5
8974,505987,1,5
9218,505986,1,5
9205,505985,1,5
17311,505441,1,5
9008,505440,1,5
17181,505585,1,5
17313,505583,1,5
17312,505582,1,5
9016,505584,1,5
17649,507163,1,5
17648,505832,1,5
13212,505984,1,5
9047,505264,1,5
17310,505263,1,5
19605,505353,1,5
17309,505492,1,5
17642,505983,1,5
9051,505491,1,5
9060,505490,1,5
17308,505489,1,5
9273,505488,1,5
9274,505487,1,5
9068,505352,1,5
17305,505351,1,5
17304,505350,1,5
9090,507165,1,5
9095,507166,1,5
21053,507659,1,5
21052,507658,1,5
9276,505349,1,5
9255,505348,1,5
9277,505347,1,5
13839,505346,1,5
17613,505344,1,5
17302,505343,1,5
9278,505345,1,5
13217,505975,1,5
9293,505341,1,5
9359,505340,1,5
17837,504911,1,5
17952,508950,1,30
17641,505970,1,5
9306,505974,1,5
9304,505969,1,5
17301,505339,1,5
9360,505338,1,5
9361,505337,1,5
18125,508951,1,5
9307,505336,1,5
17300,505335,1,5
13252,505333,1,5
17297,505332,1,5
17295,505330,1,5
17294,505486,1,5
17293,505485,1,5
17291,505423,1,5
17290,505422,1,5
9403,507177,1,5
9423,506010,1,25
19216,507178,1,21
9441,507179,1,21
10193,507180,1,39
10192,507180,1,21
19121,507181,1,5
19122,507182,1,5
19123,507183,1,5
20463,507184,1,5
9474,507185,1,5
20469,507186,1,5
9477,507187,1,5
9500,507188,1,50
9499,507188,1,47
9498,507188,1,44
9497,507188,1,37
9496,507188,1,31
9495,507188,1,26
9494,507188,1,12
9493,507188,1,6
9492,507188,1,3
9491,507188,1,28
9490,507188,1,5
19124,507189,1,5
19144,507191,1,5
21070,507192,1,5
21140,507193,1,5
10184,507194,1,5
10271,507195,1,32
17276,504715,1,5
19950,504716,1,5
19082,507196,1,5
19083,507197,1,5
19084,507198,1,5
19085,507199,1,5
19088,507200,1,5
19092,507201,1,5
19093,507202,1,5
19097,507203,1,5
19099,507204,1,5
19102,507206,1,5
19103,507207,1,5
19105,507208,1,5
19104,507209,1,5
19113,507210,1,5
19115,507211,1,5
19116,507212,1,5
19126,507213,1,5
19127,507214,1,5
19128,507215,1,5
19129,507216,1,5
19130,507217,1,5
19351,507218,1,5
19449,507219,1,5
19450,507220,1,5
19451,507221,1,5
19453,507222,1,5
19454,507223,1,5
19456,507224,1,5
19444,507225,1,5
19461,507226,1,5
19470,507227,1,5
19474,507228,1,5
19476,507230,1,37
19477,507231,1,37
19479,507232,1,5
19482,507233,1,5
19483,507234,1,5
19484,507235,1,5
19487,507236,1,5
19491,507237,1,5
19492,507238,1,5
19493,507239,1,5
19494,507240,1,5
19445,507241,1,47
19475,507229,1,5
18942,502066,1,5
19495,507242,1,47
19507,507243,1,5
19509,507244,1,5
19519,507246,1,5
19515,507245,1,5
19522,507247,1,5
19523,507248,1,5
19526,507249,1,5
19525,507250,1,5
19528,507251,1,5
19529,507252,1,5
19530,507253,1,5
19533,507254,1,5
19473,507255,1,5
19472,507256,1,5
19535,507257,1,5
19536,507258,1,5
19538,507259,1,5
19541,507260,1,5
19137,507261,1,5
19545,507262,1,5
19591,507263,1,47
18665,507264,1,5
19547,507265,1,5
19548,507266,1,47
19549,507267,1,5
19133,507268,1,5
19134,507269,1,5
19550,507270,1,5
19551,507271,1,5
19553,507272,1,47
19552,507272,1,37
19556,507273,1,28
19558,507274,1,5
19559,507275,1,5
19714,507276,1,5
18174,507277,1,5
19055,507278,1,5
19560,507279,1,5
18226,507280,1,5
20740,507281,1,5
20739,507282,1,5
18354,507283,1,5
20747,507284,1,5
18039,507285,1,5
20586,507286,1,5
18130,507287,1,5
18389,507288,1,5
19562,507289,1,37
19716,507290,1,5
19563,507291,1,5
19719,507292,1,5
20078,507293,1,5
19565,507294,1,5
20151,507295,1,37
20152,507296,1,5
19608,507297,1,37
15481,507298,1,5
20153,507299,1,5
16207,507300,1,47
20987,507301,1,47
20214,507302,1,5
20155,507303,1,5
20156,507304,1,5
20157,507305,1,5
20172,507306,1,5
19566,507307,1,5
20988,507308,1,5
20213,507309,1,28
20934,507310,1,28
20215,507311,1,5
20175,507312,1,5
16215,507313,1,5
21000,507314,1,5
20176,507315,1,5
20177,507316,1,5
20178,507317,1,5
20179,507318,1,5
16069,507679,1,5
18422,507320,1,5
18401,507321,1,5
18370,507322,1,5
18402,507323,1,5
18403,507324,1,5
18366,507325,1,5
18364,507326,1,5
18365,507327,1,5
18373,507328,1,5
18367,507329,1,5
18363,507330,1,5
18419,507331,1,5
18296,507332,1,5
18295,507333,1,5
18286,507334,1,5
21002,507335,1,5
13881,507336,1,5
20260,507337,1,5
20860,507338,1,5
20181,507339,1,5
20182,507340,1,5
20183,507341,1,5
20259,507342,1,5
20206,507343,1,5
19457,507344,1,5
19458,507345,1,5
19459,507346,1,5
20209,507348,1,5
11355,507349,1,5
18784,507350,1,5
20210,507351,1,5
20257,507352,1,5
20217,507353,1,5
20218,507354,1,5
20233,507355,1,5
20234,507356,1,5
20235,507357,1,5
20236,507358,1,5
20237,507359,1,5
21014,507360,1,5
20238,507361,1,5
20868,507362,1,5
20239,507363,1,5
20240,507364,1,5
20241,507365,1,5
11432,507433,1,5
20171,507432,1,5
20242,507368,1,5
20243,507369,1,5
20244,507370,1,5
20245,507371,1,5
11002,507372,1,5
12455,507373,1,5
20246,507374,1,5
16518,507375,1,28
16517,507376,1,28
20247,507377,1,5
20258,507378,1,5
21220,507379,1,44
21219,507379,1,31
21262,507380,1,5
20248,507381,1,5
21129,507382,1,5
20251,507383,1,5
20252,507384,1,5
15348,507385,1,31
20880,507386,1,5
20253,507387,1,5
20256,507388,1,5
20270,507389,1,5
20282,507390,1,5
20283,507391,1,5
20284,507392,1,5
20297,507393,1,5
20298,507394,1,5
20271,507395,1,5
20421,507396,1,5
20272,507398,1,5
21225,507397,1,5
16955,507399,1,5
20273,507400,1,5
20274,507401,1,5
20275,507402,1,5
20287,507403,1,5
18221,507404,1,5
18110,507405,1,5
18219,507406,1,5
19819,505556,1,5
19822,509112,1,5
18441,507409,1,5
18388,507410,1,5
18417,507411,1,5
18177,507412,1,5
18122,507413,1,5
18266,507414,1,5
18270,507415,1,5
18393,507416,1,5
18392,507417,1,5
18413,507418,1,5
19462,507419,1,5
19469,507420,1,5
19466,507421,1,5
19465,507422,1,5
19151,507424,1,5
18123,507425,1,5
20288,507426,1,5
20585,507427,1,5
20290,507428,1,5
16963,507429,1,5
20291,507430,1,5
20877,507617,1,5
20281,507434,1,5
13005,507436,1,43
13004,507436,1,31
15491,507437,1,31
16968,507438,1,5
20292,507440,1,5
16992,507441,1,5
16973,507442,1,5
20293,507443,1,5
20294,507444,1,5
20419,507445,1,5
15988,507447,1,5
19202,507450,1,5
20418,507448,1,5
15226,507449,1,3
20854,507446,1,5
19195,507451,1,5
15380,507452,1,50
15379,507452,1,31
15378,507452,1,3
20856,507453,1,5
20425,507455,1,5
17719,507454,4,66
20431,507456,1,3
16995,507457,1,5
20426,507458,1,5
20428,507459,1,5
20429,507460,1,5
20430,507461,1,5
20432,507462,4,66
20433,507463,1,5
20434,507464,4,66
20435,507465,1,5
15383,507466,1,5
15240,507467,1,5
20507,507468,1,5
19142,507469,1,5
20508,507470,1,5
20511,507473,1,6
20514,507474,1,5
20519,507475,1,5
20520,507476,1,28
20521,507477,1,5
20522,507478,1,5
20523,507479,1,5
16356,507480,1,28
13526,507481,1,5
15585,507482,1,5
20524,507483,1,5
20525,507484,1,5
15387,507471,1,43
15386,507471,1,31
15385,507471,1,3
15413,507485,1,5
15392,507486,1,5
20526,507487,1,42
20527,507488,1,5
12917,507489,1,5
13933,507490,1,5
20531,507491,1,5
20532,507492,1,16
21049,507493,1,36
21048,507493,1,16
20534,507494,1,5
12910,507495,1,5
20536,507496,1,5
13407,507657,1,5
14007,507499,1,5
18792,507500,1,5
20537,507501,1,5
20542,507502,1,5
20539,507503,1,5
12902,507504,1,3
20540,507505,1,5
20541,507506,1,5
20547,507507,1,43
20544,507508,1,5
12897,507509,1,5
20545,507510,1,5
20548,507511,1,5
17847,507512,1,5
20552,507513,4,92
13631,507514,1,5
20553,507515,1,5
18064,507516,1,5
13393,507517,1,5
18445,507518,1,5
15404,507519,1,50
15403,507519,1,44
15402,507519,1,6
20554,507520,1,5
20555,507521,1,5
19557,507522,1,5
20174,507524,1,5
18116,507525,1,31
18115,507525,1,3
15370,507526,1,43
15369,507526,1,31
20556,507527,1,5
12563,507528,1,46
12562,507528,1,42
12561,507528,1,33
20857,507529,1,5
12560,507530,1,5
12567,507531,1,43
12569,507532,1,5
20648,507533,1,5
20558,507534,1,5
20560,507535,1,5
20561,507536,1,5
20562,507537,1,5
20563,507538,1,5
20564,507539,1,5
15419,507540,1,5
20566,507541,1,5
20568,507542,1,5
15374,507543,1,5
20569,507544,1,5
20570,507545,1,5
20571,507546,1,5
20574,507547,1,44
20575,507548,1,5
13968,507549,1,5
20576,507550,1,5
20578,507551,1,5
20579,507552,1,5
20667,507553,1,5
12629,507554,1,42
12628,507554,1,33
12682,507555,1,5
20581,507556,1,5
20582,507557,1,5
20583,507558,1,5
12688,507559,1,44
12691,507560,1,5
12692,507561,1,5
20609,507562,1,5
17946,507563,1,5
20621,507564,1,5
