flight_loc_country_id,holding_id,country_id
8245,505846,1
19160,507149,1
8248,505844,1
9491,506987,20
8558,505672,1
13258,505671,1
8626,505670,1
8686,506992,23
8629,505666,1
8630,505665,1
8631,505664,1
20997,507659,1
9291,505667,1
8632,505663,1
17394,505662,1
8635,505661,1
8637,505660,1
8782,505285,1
8641,505288,1
17395,505287,1
8640,505658,1
8639,505659,1
8636,506134,1
13391,505359,1
8628,505668,1
8627,505669,1
8783,505284,1
9419,505286,1
17716,505826,1
9143,507150,21
8672,507153,22
9145,507151,21
9142,507152,21
8684,506991,23
9141,507154,24
9148,507157,24
9147,507158,24
9149,507159,24
18296,507160,24
9146,507161,24
13259,505283,1
13265,506110,0
17392,505282,1
17391,505281,1
8839,505280,1
17388,505276,1
13260,505277,1
17390,505279,1
8808,506037,0
17389,505278,1
8803,506031,0
17717,506113,1
20443,507184,1
8809,506112,1
13390,505359,0
8744,506111,1
9302,505535,1
13827,507162,15
8807,506036,0
17386,505534,1
13269,505527,1
13949,505533,1
9307,505531,1
17385,505532,1
17714,506035,0
8805,506034,0
13717,505526,1
13715,505530,1
13389,505360,1
13267,505529,1
13268,505528,1
13298,505317,1
13272,505609,1
8804,506033,0
8802,506032,1
14094,505608,1
13386,505358,1
8816,506030,1
19103,507183,1
12139,505607,1
13371,505861,0
13375,505860,1
13226,506026,1
13372,505861,1
13227,505999,1
13368,505862,1
13228,506024,1
17719,507163,1
9032,506023,1
8832,506022,0
17240,505606,1
17384,505605,1
20996,507658,1
9035,505440,1
17383,505603,1
9299,505604,1
9031,506002,1
8946,505602,1
17491,505866,1
17382,505601,1
8924,506021,0
17712,506018,1
17713,506019,1
8925,506021,1
17711,506017,1
8867,505599,0
8866,505600,1
8875,505598,1
15663,506008,1
8981,505993,0
17380,505597,1
17378,505596,0
9169,507166,1
8917,506006,1
9112,506000,0
8916,506007,1
13365,505865,1
8940,505595,1
13229,506005,1
8942,505594,1
13231,506004,1
8939,505593,1
9164,507165,1
17377,505592,1
13236,506003,1
8898,505591,1
17376,505590,1
17665,508940,1
17374,505586,1
13948,505589,1
17375,505587,1
8923,505990,1
15619,505588,1
9549,507179,1
8982,505993,1
13383,506029,1
17373,505583,1
17710,505989,1
8997,505988,1
13232,505991,1
9300,505986,1
8998,505987,1
9285,505985,1
17239,505585,1
17371,505441,1
17372,505582,1
9047,505584,1
9113,506000,1
17718,505832,1
13233,505984,1
9090,505264,1
9083,505982,0
17708,505983,1
9116,506001,1
17370,505263,1
9084,505982,1
9122,505352,1
19544,505353,1
9095,505491,1
17369,505492,1
9108,505490,1
19189,507178,1
17368,505489,1
9371,505488,1
17365,505351,1
9372,505487,1
17364,505350,1
19102,507182,1
10254,507180,1
19101,507181,1
9402,505341,1
9321,505564,0
17362,505343,1
9374,505349,1
9350,505348,1
9375,505347,1
20449,507186,1
13982,505346,1
9481,505340,1
17675,505344,1
9376,505345,1
13354,505868,1
13239,505975,1
13295,505363,0
17707,505972,1
9422,505974,1
17706,505971,1
9518,507177,1
17705,505970,1
9531,506010,0
17703,505968,1
17359,505334,1
9420,505969,1
9483,505337,1
17361,505339,1
9575,507185,1
9482,505338,1
9532,506010,1
17704,505857,1
17360,505335,1
9423,505336,1
9411,505966,0
9412,505966,1
9413,505965,0
9414,505965,1
13276,505333,1
13294,505365,1
17355,505332,1
17358,505334,0
9578,507187,1
17353,505330,1
17379,505596,1
17352,505486,1
17354,505331,1
17351,505485,1
17349,505423,1
20905,508942,1
17348,505422,1
9581,507188,1
19104,507189,1
21083,507193,1
10247,507194,1
10334,507195,1
19063,507197,1
19062,507196,1
17334,504715,1
19888,504716,1
19064,507198,1
19065,507199,1
19068,507200,1
19072,507201,1
19073,507202,1
19077,507203,1
19079,507204,1
19082,507206,1
19083,507207,1
19085,507208,1
19084,507209,1
19093,507210,1
19095,507211,1
19096,507212,1
19106,507213,1
19107,507214,1
19108,507215,1
19109,507216,1
19110,507217,1
19291,507218,1
19389,507219,1
19390,507220,1
19391,507221,1
19393,507222,1
19394,507223,1
19396,507224,1
19384,507225,1
19401,507226,1
19410,507227,1
19414,507228,1
19415,507229,1
19416,507230,1
19417,507231,1
19419,507232,1
19422,507233,1
19423,507234,1
19424,507235,1
19427,507236,1
19431,507237,1
19432,507238,1
19433,507239,1
19434,507240,1
19385,507241,1
19435,507242,1
19446,507243,1
19448,507244,1
19454,507245,1
19458,507246,1
19461,507247,1
19462,507248,1
19465,507249,1
19464,507250,1
19467,507251,1
19468,507252,1
19469,507253,1
19472,507254,1
19413,507255,1
19412,507256,1
19474,507257,1
19475,507258,1
19477,507259,1
19479,507260,1
19117,507261,1
19483,507262,1
19528,507263,1
18657,507264,1
19485,507265,1
19486,507266,1
19487,507267,1
19113,507268,1
19114,507269,1
19488,507270,1
19489,507271,1
19490,507272,1
19492,507273,1
19494,507274,1
19495,507275,1
19651,507276,1
18219,507277,1
19036,507278,1
19496,507279,1
18274,507280,1
20690,507281,1
20689,507282,1
18405,507283,1
20696,507284,1
18083,507285,1
20564,507286,1
18175,507287,1
18440,507288,1
19498,507289,1
19653,507290,1
19499,507291,1
19656,507292,1
20057,507293,1
19501,507294,1
20135,507295,1
20136,507296,1
19547,507297,1
15624,507298,1
20137,507299,1
16303,507300,1
20934,507301,1
20197,507302,1
20139,507303,1
20140,507304,1
20141,507305,1
20156,507306,1
19502,507307,1
20935,507308,1
20196,507309,1
20881,507310,1
20198,507311,1
20159,507312,1
16311,507313,1
20947,507314,1
20160,507315,1
20161,507316,1
20162,507317,1
20163,507318,1
16171,507679,1
18473,507320,1
18452,507321,1
18421,507322,1
18453,507323,1
18454,507324,1
18417,507325,1
18415,507326,1
18416,507327,1
18424,507328,1
18418,507329,1
18414,507330,1
18470,507331,1
18347,507332,1
18346,507333,1
18336,507334,1
20949,507335,1
14037,507336,1
20243,507337,1
20809,507338,1
20165,507339,1
20166,507340,1
20167,507341,1
20242,507342,1
20189,507343,1
19397,507344,1
19398,507345,1
19399,507346,1
20192,507348,1
11418,507349,1
18773,507350,1
20193,507351,1
20240,507352,1
20200,507353,1
20201,507354,1
20216,507355,1
20217,507356,1
20218,507357,1
20219,507358,1
20220,507359,1
20961,507360,1
20221,507361,1
20817,507362,1
20222,507363,1
20223,507364,1
20224,507365,1
11495,507433,1
20155,507432,1
20225,507368,1
20226,507369,1
20227,507370,1
20228,507371,1
11060,507372,1
12505,507373,1
20229,507374,1
16612,507375,1
16611,507376,1
20230,507377,1
20241,507378,1
21157,507379,1
21194,507380,1
20231,507381,1
21072,507382,1
20234,507383,1
20235,507384,1
15501,507385,1
20829,507386,1
20236,507387,1
20239,507388,1
20253,507389,1
20265,507390,1
20266,507391,1
20267,507392,1
20280,507393,1
20281,507394,1
20254,507395,1
20401,507396,1
21162,507397,1
20255,507398,1
17028,507399,1
20256,507400,1
20257,507401,1
20258,507402,1
20270,507403,1
18269,507404,1
18156,507405,1
18267,507406,1
19757,505556,0
19758,505556,1
18492,507409,1
18439,507410,1
18468,507411,1
18222,507412,1
18167,507413,1
18316,507414,1
18320,507415,1
18444,507416,1
18443,507417,1
18464,507418,1
19402,507419,1
19409,507420,1
19406,507421,1
19405,507422,1
18106,507423,1
19131,507424,1
18168,507425,1
20271,507426,1
20563,507427,1
20273,507428,1
17036,507429,1
20274,507430,1
20826,507617,1
20264,507434,1
13031,507436,1
15634,507437,1
17041,507438,1
11740,507439,1
20275,507440,1
17063,507441,1
17046,507442,1
20276,507443,1
20277,507444,1
20399,507445,1
20803,507446,1
16091,507447,1
20398,507448,1
15381,507449,1
19175,507450,1
19168,507451,1
15529,507452,1
20805,507453,1
20411,507456,1
17793,507454,4
20405,507455,1
17066,507457,1
20406,507458,1
20408,507459,1
20409,507460,1
20410,507461,1
20780,509223,1
20412,507462,4
20413,507463,1
20497,509222,1
20414,507464,4
20415,507465,1
15532,507466,1
15390,507467,1
20487,507468,1
19122,507469,1
20488,507470,1
15534,507471,1
20491,507473,1
20494,507474,1
20499,507475,1
20500,507476,1
20501,507477,1
20502,507478,1
20503,507479,1
16449,507480,1
13614,507481,1
15695,507482,1
20504,507483,1
20505,507484,1
15558,507485,1
15539,507486,1
20506,507487,1
20507,507488,1
12947,507489,1
14090,507490,1
20511,507491,1
20512,507492,1
20993,507493,1
20513,507494,1
12941,507495,1
20515,507496,1
13495,507657,1
14167,507499,1
14155,507498,25
18782,507500,1
20516,507501,1
20521,507502,1
20518,507503,1
12933,507504,1
20519,507505,1
20520,507506,1
20525,507507,1
20523,507508,1
12928,507509,1
20524,507510,1
20526,507511,1
17894,507512,1
20530,507513,4
20529,507513,1
13718,507514,1
20531,507515,1
18110,507516,1
13479,507517,1
18496,507518,1
15549,507519,1
20532,507520,1
20533,507521,1
19493,507522,1
16573,507523,1
20158,507524,1
18161,507525,1
15521,507526,1
20534,507527,1
12600,507528,1
20806,507529,1
12599,507530,1
12604,507531,1
12606,507532,1
20626,507533,1
20536,507534,1
20538,507535,1
20539,507536,1
20540,507537,1
20541,507538,1
20542,507539,1
15564,507540,1
20544,507541,1
20546,507542,1
15525,507543,1
20547,507544,1
20548,507545,1
20549,507546,1
20552,507547,1
20553,507548,1
14128,507549,1
20554,507550,1
20556,507551,1
20557,507552,1
20645,507553,1
12664,507554,1
12715,507555,1
20559,507556,1
20560,507557,1
20561,507558,1
12721,507559,1
12724,507560,1
12725,507561,1
20587,507562,1
17989,507563,1
20599,507564,1
20607,507565,1
18890,507566,1
20608,507567,1
20609,507568,1
19134,507569,1
20994,507570,1
20612,507571,1
19136,507572,1
20647,507573,1
20649,507574,1
20650,507575,1
20665,507576,1
20686,507577,1
20667,507578,1
20684,507579,1
20709,507580,1
20685,507581,1
12792,507582,1
20735,507583,4
20734,507583,1
12828,507584,1
20719,507585,1
20720,507586,1
20738,507587,1
20795,507588,1
20727,507589,1
20728,507590,1
17986,507591,1
19229,507592,1
20801,507593,1
17274,507594,1
20822,507595,1
20823,507596,1
20824,507597,1
20825,507598,1
16508,507599,1
16243,507600,1
17979,507601,1
19139,507602,1
21017,507603,1
17993,507604,1
19031,507605,1
15370,507606,1
13924,507607,1
15371,507608,1
13637,507609,1
13636,507610,1
13639,507611,1
13540,507612,1
13539,507613,1
13538,507614,1
13537,507615,1
13536,507616,1
20827,507618,1
15573,507619,1
20840,507620,1
20841,507621,1
20860,507622,1
20862,507623,1
20864,507624,1
20865,507625,1
20869,507626,1
20877,507627,1
19430,507628,1
21008,507629,1
20889,507636,1
20888,507635,1
20880,507632,1
20885,507633,1
20886,507634,1
20906,507637,1
20907,507638,1
17801,507639,1
20923,507640,1
13605,507641,1
17062,507642,1
20926,507643,1
20990,507644,1
20936,507645,1
20937,507646,1
17837,507647,1
20989,507648,1
20991,507649,1
20992,507650,1
20995,507651,1
13381,505859,0
13458,505801,1
13382,505859,1
17829,508947,1
13455,505799,1
13776,505484,1
13792,505472,0
17487,505798,1
13456,505800,1
13452,505483,1
17486,505482,1
13460,505481,1
13461,505480,1
19088,505479,1
13451,505478,1
18497,507652,1
18413,507653,1
18483,507654,1
18482,507655,1
18235,507656,1
13502,507660,1
20998,507661,1
13623,507662,1
13512,507663,1
20999,507664,1
17284,507665,1
21003,507666,1
21005,507667,1
13621,507668,1
21007,507669,1
16831,507670,1
21010,507671,1
21011,507672,1
13629,507673,1
19216,507674,1
21074,507675,1
19254,507676,1
21075,507677,1
21077,507678,1
21079,507680,1
21108,507681,1
17980,507682,1
21086,507683,1
17981,507684,1
21118,509338,1
21092,507686,1
21095,507687,1
21096,507688,1
19237,507689,1
21097,507690,1
21098,507691,1
20981,507692,1
16527,507693,1
13735,507694,1
20982,507695,1
13732,507696,1
20983,507697,1
19222,507698,1
13744,507699,1
13746,507700,1
13757,507701,1
14004,505836,0
13959,505838,1
19228,507702,1
19201,507703,1
17484,505476,1
13779,505477,1
13866,506209,0
17483,505475,1
17481,505474,1
20615,509237,1
13795,505471,0
13793,505472,1
13796,505471,1
13797,505470,0
13798,505470,1
13862,506124,0
13852,505469,1
19287,507704,1
19288,507705,1
13816,507706,1
19230,507707,1
13864,506127,0
13850,505467,1
13863,506125,0
13851,505468,1
13865,506128,0
13849,505797,1
13826,505673,1
13941,505842,0
13830,505439,1
17347,505438,1
17482,505473,1
17346,505437,1
13838,505434,0
17342,505435,1
13839,505434,1
17072,507708,1
13845,505433,1
13869,506208,0
17965,506198,0
17734,506205,1
17733,506201,1
17732,506199,1
13907,506197,1
20925,508945,1
17731,506196,1
14102,506092,1
17729,506195,1
17728,506097,1
13942,505842,1
17727,506096,1
17726,506095,1
13902,506093,0
14101,506092,0
19066,507720,1
19482,507709,1
13931,506094,1
13928,506098,1
13919,506090,0
19459,507715,1
17724,506089,1
14033,506088,1
17725,506091,1
17723,506087,1
18308,507711,1
18318,507712,1
17794,507454,1
17721,505839,1
13967,505830,1
20566,507713,1
18186,507714,1
18946,507716,1
14029,505835,1
18944,507717,1
14011,505834,1
17720,505833,1
14026,505831,0
14024,505829,0
14025,505827,0
14027,505831,1
18943,507718,1
18187,507719,1
14162,507721,1
20233,508923,1
16556,508922,1
18484,508920,1
18456,508919,1
19123,507726,1
16769,508046,4
16512,508918,1
16851,508916,1
16468,508917,1
16905,508929,1
17262,508915,1
15436,508895,27
15435,508895,1
18169,508981,1
18104,505138,1
16400,508913,1
17762,507738,1
16048,508907,1
14205,507740,1
16374,507983,4
15931,508902,1
15932,508900,1
15924,508899,1
15921,507859,4
15930,508901,1
15933,508903,1
15934,508904,1
15935,508905,1
15953,508906,1
19238,507751,1
19289,507752,1
15675,507753,1
15673,507754,1
19225,507755,1
15671,507756,1
19226,507757,1
15669,507758,1
17272,508914,1
19224,507760,1
19534,508926,1
16852,508916,29
15727,507763,1
15726,507764,1
15725,507765,1
15738,507766,1
15739,507767,1
16799,508925,1
16835,508099,4
15794,507770,1
19231,507771,1
19277,507772,1
19275,507773,1
19276,507774,1
15757,507775,1
19256,507776,1
15759,507777,1
15760,507778,1
15762,507779,1
19282,507780,1
19255,507781,1
19257,507782,1
15769,507783,1
19292,507784,1
15770,507785,1
19258,507786,1
15774,507787,1
15777,507788,1
15776,507789,1
15779,507790,1
15781,507791,1
16267,507792,1
15786,507793,1
15800,507794,1
15788,507795,1
15789,507796,1
16398,507797,1
15798,507798,1
18097,507799,1
19281,507800,1
19279,507801,1
15801,507802,1
15804,507803,1
15892,507804,1
15812,507805,1
15824,507806,1
15820,507807,1
15821,507808,1
15822,507809,1
15865,507810,1
19320,507811,1
16375,507812,1
15828,507813,1
15830,507814,1
15834,507815,1
15837,507816,1
15836,507817,1
19321,507818,1
20984,507819,1
19322,507820,1
19572,507821,1
15842,507822,1
15715,507823,1
16892,508928,1
15847,507825,1
15851,507826,1
15852,507827,1
15849,507828,1
15853,507829,1
15854,507830,1
15856,507831,1
19573,507832,1
15858,507833,1
17822,507834,1
15863,507835,1
15864,507836,1
15869,507837,1
19325,508898,1
15871,507839,1
15872,507840,1
15658,508897,1
17254,507842,1
15875,507843,1
19575,507844,1
15877,507845,1
15878,507846,1
19293,507847,1
15880,507848,1
15881,507849,1
15882,507850,1
15885,507851,1
18239,507852,1
15889,507853,1
16408,507854,1
15915,507855,1
15916,507856,1
16410,507857,1
15919,507858,1
15920,507859,1
19622,507860,1
19577,507861,1
15936,507862,1
17412,507863,1
19350,507864,1
18275,508998,1
15940,507866,1
18339,507867,28
16177,507868,1
15948,507869,1
16412,507870,1
17255,507871,1
15951,507872,1
15952,507873,1
17253,507874,1
16024,507875,1
16014,507876,1
16023,507877,1
16016,507878,1
16017,507879,1
16501,507880,1
19342,507881,1
16022,507882,1
16021,507883,1
16032,507884,1
16425,507885,1
19579,507886,1
16038,507887,1
16052,507888,1
17256,507889,1
19580,507890,1
16070,507891,1
17257,507892,1
16073,507893,1
16477,507894,1
19581,507895,1
16077,507896,1
16104,507897,1
16103,507898,1
17258,507899,1
19617,507968,4
17283,508912,1
16231,508911,1
21093,508910,1
19626,509074,1
19347,507906,1
17259,507907,1
16125,507908,1
20489,508896,1
18950,507910,1
16128,507911,1
16116,507912,1
17260,507913,1
17261,507914,1
16127,507915,1
16130,507916,1
17263,507917,1
16136,507918,1
19550,507919,1
16142,507920,1
16140,507921,1
17264,507922,1
17265,507923,1
19623,507924,1
16145,507925,1
16147,507926,1
19583,507927,1
19358,507928,1
20858,505144,1
16151,507930,1
17276,507931,1
16153,507932,1
19618,507933,1
14399,507934,1
19620,507935,1
16160,507936,1
17277,507937,1
17278,507938,1
19584,507939,1
17304,507940,1
19585,507941,1
19586,507942,1
14408,507943,1
14409,507944,1
16344,507945,1
17279,507946,1
17280,507947,1
17281,507948,1
17303,507949,1
17301,507950,1
17282,507951,1
16234,507952,1
16043,507953,1
16044,507954,1
16046,507955,1
14421,507956,1
16236,507957,1
17288,507958,1
19525,507959,1
17285,507960,1
19587,507961,1
16525,507962,1
17287,507963,1
19589,507964,1
17286,507965,1
19556,507966,1
16252,507967,1
19616,507968,1
16255,507969,1
16256,507970,1
19561,507971,1
19564,507972,1
16261,507973,1
17290,507974,1
16263,507975,1
17289,507976,1
17298,507977,1
16271,507978,1
19621,507979,1
17297,507980,1
16274,507981,1
17292,507982,1
16373,507983,1
16372,507984,1
19566,507985,1
16352,507986,1
19567,507987,1
16355,507988,1
19590,507989,1
19570,507990,1
19571,507991,1
19630,507992,1
16361,507993,1
17296,507994,1
19632,507995,1
19633,507996,1
17820,507997,1
19634,507998,1
16860,507999,1
19635,508000,1
17295,508001,1
16651,508002,1
16888,508927,1
16377,508004,1
16378,508005,1
16457,508006,1
19636,508007,1
20245,508008,1
19591,508009,1
19637,508010,1
20246,508011,1
20247,508012,1
16392,508013,1
16855,508014,1
16854,508015,1
17293,508016,1
16397,508017,1
19592,508018,1
16456,508019,1
20248,508020,1
19087,508021,1
20249,508022,1
16767,508023,1
19593,508024,1
16849,508025,1
19594,508026,1
20250,508027,1
16479,508028,1
16847,508029,1
20251,508030,1
16484,508031,1
16486,508032,1
16613,508033,1
16846,508034,1
16845,508035,1
20252,508036,1
16873,508037,1
16844,508038,1
16634,508039,1
16843,508040,1
16635,508041,1
16794,508042,1
16637,508043,1
16638,508044,1
16639,508045,1
16768,508046,1
16643,508047,1
16644,508048,1
16645,508049,1
16647,508050,1
16694,508051,1
16692,508052,1
16842,508053,1
16689,508054,1
16684,508055,1
16685,508056,1
16686,508057,1
20259,508058,1
16687,508059,1
16695,508060,1
16680,508061,1
16696,508062,1
19537,508063,1
16697,508064,1
16698,508065,1
16699,508066,1
16674,508067,1
16675,508068,1
16700,508069,1
16701,508070,1
16703,508071,1
16841,508072,1
16711,508073,1
16713,508074,1
21188,508075,1
16729,508076,1
16731,508077,1
16732,508078,1
16733,508079,1
16875,508080,1
16839,508081,1
16739,508082,1
16740,508083,1
19554,508084,1
19563,509073,1
16838,508086,1
16747,508087,1
16748,508088,1
16750,508089,1
16837,508090,1
16754,508091,1
17043,508092,1
16758,508093,1
16759,508094,1
16836,508095,1
16762,508096,1
16763,508097,1
16764,508098,1
16834,508099,1
16798,508100,1
16773,508101,1
16774,508102,1
16777,508103,1
16776,508104,1
16829,508105,1
16779,508106,1
16830,508107,1
20977,508108,1
16785,508109,1
16787,508110,1
16833,508111,1
20985,508112,1
16832,508113,1
16792,508114,1
16793,508115,1
16801,508116,1
16802,508117,1
16800,508118,1
16804,508119,1
16805,508120,1
16806,508121,1
17294,508122,1
16874,508123,1
16811,508124,1
16812,508125,1
16813,508126,1
16814,508127,1
16816,508128,1
16818,508129,1
16819,508130,1
16820,508131,1
16824,508132,1
16822,508133,1
16826,508134,1
16827,508135,1
16863,508136,1
16870,508137,1
16866,508138,1
21000,508139,1
20260,508140,1
16890,508141,1
16893,508142,1
20261,508143,1
20262,508144,1
16944,508145,1
20986,508146,1
16902,508147,1
16904,508148,1
20263,508149,1
16912,508150,1
16915,508151,1
16917,508152,1
16919,508153,2
16920,508154,1
16921,508155,1
17812,508156,1
16925,508157,1
16926,508158,1
16927,508159,1
16928,508160,1
16929,508161,1
16930,508162,1
16931,508163,1
16933,508164,1
14630,508165,1
16934,508166,1
19204,508167,1
16938,508168,1
16940,508169,1
16941,508170,1
16942,508171,1
16943,508172,1
16945,508173,1
16946,508174,1
16948,508175,1
16949,508176,1
16951,508177,1
16952,508178,1
16958,508179,1
16961,508180,1
16962,508181,1
16964,508182,1
16965,508183,1
16968,508184,1
16967,508185,1
16969,508186,1
16970,508187,1
16974,508188,1
16973,508189,1
16975,508190,1
16976,508191,1
16977,508192,1
16979,508193,1
16981,508194,1
16982,508195,1
16983,508196,1
16984,508197,1
16985,508198,1
16988,508199,1
16989,508200,1
14666,508201,1
17081,508202,1
17082,508203,1
17083,508204,1
17085,508205,1
17086,508206,1
17089,508207,1
17090,508208,1
17092,508209,1
17095,508211,4
17094,508211,1
17096,508212,1
16795,508213,1
17098,508214,1
17100,508215,1
17101,508216,1
17104,508217,1
17105,508218,1
17106,508219,1
17110,508220,1
17232,508221,1
17112,508222,1
17113,508223,1
14689,508224,1
17114,508225,1
17120,508226,1
17119,508227,1
17122,508228,1
17123,508229,1
17124,508230,1
17126,508231,1
17127,508232,1
17130,508233,1
17131,508234,1
17133,508235,1
17135,508236,1
17136,508237,1
17137,508238,1
17138,508239,1
17139,508240,1
17140,508241,1
17141,508242,1
17142,508243,1
17143,508244,1
17144,508245,1
17145,508246,1
17146,508247,1
17147,508248,1
17149,508249,1
17152,508250,1
17300,508251,1
17154,508252,1
17231,508253,1
17156,508254,1
17157,508255,1
17158,508256,1
17159,508257,1
17160,508258,1
17164,508259,1
17166,508260,1
17167,508261,1
17170,508262,1
17175,508263,1
20987,508264,1
17180,508265,1
17182,508266,1
17184,508267,1
17186,508268,1
17189,508269,1
17190,508270,1
17188,508271,1
17192,508272,1
17194,508273,1
17195,508274,1
17198,508275,1
17202,508276,1
17203,508277,1
17204,508278,1
17205,508279,1
17206,508280,1
17212,508281,1
17213,508282,1
17214,508283,1
17215,508284,1
19761,509112,1
17217,508286,1
17218,508287,1
17219,508288,1
17221,508289,1
17222,508290,1
14756,508291,1
17855,508292,1
20976,508293,1
17228,508294,1
17229,508295,1
14761,508296,1
14762,508297,1
18116,508298,1
14764,508299,1
14765,508300,1
14766,508301,1
14767,508302,1
14768,508303,1
14769,508304,1
21190,508305,1
14771,508306,1
14772,508307,1
14773,508308,1
14774,508309,1
14775,508310,1
14776,508311,1
14777,508312,1
14778,508313,1
14779,508314,1
14780,508315,1
14781,508316,1
14782,508317,1
14783,508318,1
14784,508319,1
14785,508320,1
14786,508321,1
14787,508322,1
14788,508323,1
14789,508324,1
14790,508325,1
14791,508326,1
14792,508327,1
14793,508328,1
14794,508329,1
14795,508330,1
14796,508331,1
14797,508332,1
14798,508333,1
14799,508334,1
14800,508335,1
14801,508336,1
14802,508337,1
14803,508338,1
14804,508339,1
14805,508340,1
14806,508341,1
14807,508342,1
14808,508343,1
14809,508344,1
14810,508345,1
14811,508346,1
14812,508347,1
14813,508348,1
14814,508349,1
14815,508350,1
14816,508351,1
14817,508352,1
14818,508353,1
14819,508354,1
14820,508355,1
14821,508356,1
14822,508357,1
14823,508358,1
14824,508359,1
14825,508360,1
14826,508361,1
14827,508362,1
14828,508363,1
14829,508364,1
14830,508365,1
14831,508366,1
14832,508367,1
14833,508368,1
14834,508369,1
14835,508370,1
14836,508371,1
14837,508372,1
14838,508373,1
14839,508374,1
16371,508375,1
17080,508376,1
14842,508377,1
14843,508378,1
14844,508379,1
14845,508380,1
14846,508381,1
14847,508382,1
14848,508383,1
14849,508384,1
14850,508385,1
14851,508386,1
14852,508387,1
14853,508388,1
14854,508389,1
14855,508390,1
14856,508391,1
14857,508392,1
14858,508393,1
14859,508394,1
18149,508395,1
14861,508396,1
14862,508397,1
14863,508398,1
14864,508399,1
14865,508400,1
14866,508401,1
14867,508402,1
14868,508403,1
14869,508404,1
14870,508405,1
14871,508406,1
14872,508407,1
14873,508408,1
14874,508409,1
14875,508410,1
14876,508411,1
14877,508412,1
14878,508413,1
14879,508414,1
14880,508415,1
14881,508416,1
14882,508417,1
14883,508418,1
14884,508419,1
14885,508420,1
18125,508421,1
14887,508422,1
14888,508423,1
14889,508424,1
14890,508425,1
14891,508426,1
17307,508427,1
14893,508428,1
14894,508429,1
14895,508430,1
14896,508431,1
14897,508432,1
14898,508433,1
14899,508434,1
14900,508435,1
14901,508436,1
14902,508437,1
14903,508438,1
14904,508439,1
14905,508440,1
14906,508441,1
14907,508442,1
14908,508443,1
14909,508444,1
14910,508445,1
19148,508446,1
14912,508447,1
14913,508448,1
14914,508449,1
14915,508450,1
14916,508451,1
14917,508452,1
14918,508453,1
14919,508454,1
14920,508455,1
14921,508456,1
14922,508457,1
14923,508458,1
14924,508459,1
14925,508460,1
14926,508461,1
14927,508462,1
14928,508463,1
14929,508464,1
14930,508465,1
14931,508466,1
14932,508467,1
14933,508468,1
14934,508469,1
14935,508470,1
14936,508471,1
14937,508472,1
14938,508473,1
14939,508474,1
14940,508475,1
14941,508476,1
14942,508477,1
14943,508478,1
14944,508479,1
14945,508480,1
14946,508481,1
14947,508482,1
14948,508483,1
14949,508484,1
14950,508485,1
14951,508486,1
14952,508487,1
14953,508488,1
14954,508489,1
14955,508490,1
14956,508491,1
14957,508492,1
14958,508493,1
14959,508494,1
14960,508495,1
14961,508496,1
14962,508497,1
14963,508498,1
14964,508499,1
14965,508500,1
14966,508501,1
14967,508502,1
14968,508503,1
14969,508504,1
14970,508505,1
14971,508506,1
14972,508507,1
14973,508508,1
14974,508509,1
14975,508510,1
14976,508511,1
14977,508512,1
14978,508513,1
14979,508514,1
14980,508515,1
14981,508516,1
14982,508517,1
14983,508518,1
14984,508519,1
14985,508520,1
14986,508521,1
18139,508522,1
14988,508523,1
14989,508524,1
14990,508525,1
14991,508526,1
14992,508527,1
14993,508528,1
14994,508529,1
14995,508530,1
14996,508531,1
14997,508532,1
14998,508533,1
14999,508534,1
15000,508535,1
15001,508536,1
15002,508537,1
15003,508538,1
15004,508539,1
15005,508540,1
15006,508541,1
15007,508542,1
15008,508543,1
15009,508544,1
15010,508545,1
15011,508546,1
15012,508547,1
15013,508548,1
15014,508549,1
15015,508550,1
15016,508551,1
15017,508552,1
15018,508553,1
15019,508554,1
15020,508555,1
15021,508556,1
15022,508557,1
15023,508558,1
15024,508559,1
15025,508560,1
15026,508561,1
15027,508562,1
15028,508563,1
15029,508564,1
15030,508565,1
15031,508566,1
15032,508567,1
15033,508568,1
15034,508569,1
15035,508570,1
15036,508571,1
15037,508572,1
15038,508573,1
15039,508574,1
15040,508575,1
15041,508576,1
15042,508577,1
15043,508578,1
15044,508579,1
15045,508580,1
15046,508581,1
15047,508582,1
15048,508583,1
15049,508584,1
18198,508585,4
15051,508586,1
15052,508587,1
15053,508588,1
15054,508589,1
15055,508590,1
15056,508591,1
15057,508592,1
15058,508593,1
15059,508594,1
15060,508595,1
15061,508596,1
15062,508597,1
15063,508598,1
15064,508599,1
15065,508600,1
15066,508601,1
15067,508602,1
15068,508603,1
15069,508604,1
15070,508605,1
15071,508606,1
18147,508607,1
15073,508608,1
15074,508609,1
15075,508610,1
18148,508611,1
15077,508612,1
15078,508613,1
15079,508614,1
15080,508615,1
15081,508616,1
15082,508617,1
15083,508618,1
15084,508619,1
15085,508620,1
15086,508621,1
15087,508622,1
15088,508623,1
15089,508624,1
15090,508625,1
15091,508626,1
15092,508627,1
15093,508628,1
18144,508629,1
15095,508630,1
15096,508631,1
15097,508632,1
15098,508633,1
15099,508634,1
15100,508635,1
15101,508636,1
15102,508637,1
15103,508638,1
15104,508639,1
15105,508640,1
15106,508641,1
15107,508642,1
15108,508643,1
15109,508644,1
15110,508645,1
15111,508646,1
15112,508647,1
15113,508648,1
15114,508649,1
